datetime,consumption,hour,dayofweek,month,is_weekend,lag_1,lag_2,lag_3,lag_24,lag_48,lag_72,rolling_mean_3,rolling_mean_24,rolling_std_24
2023-01-04 00:00:00,1.6240882929493452,0,2,1,0,1.5336999557773703,1.669182912004411,1.66883384792453,2.0259437235013356,1.5509493789424944,1.5695560391688679,1.6089903869103754,1.7432690690122234,0.3023614176021021
2023-01-04 01:00:00,1.316093448388699,1,2,1,0,1.6240882929493452,1.5336999557773703,1.669182912004411,2.23656325432649,1.6491241898968134,1.640305647837663,1.4912938990384716,1.7049161604314822,0.2953666094079104
2023-01-04 02:00:00,1.4115945064491384,2,2,1,0,1.316093448388699,1.6240882929493452,1.5336999557773703,1.5608839404223107,1.764805079378047,1.9472808499860654,1.4505920825957273,1.6986957673492669,0.3000664168692824
2023-01-04 03:00:00,1.4343007389318463,3,2,1,0,1.4115945064491384,1.316093448388699,1.6240882929493452,1.689991277463836,1.876051983822098,2.160793768493562,1.3873295645898944,1.688041994910434,0.30488925632739894
2023-01-04 04:00:00,1.9142701695793252,4,2,1,0,1.4343007389318463,1.4115945064491384,1.316093448388699,1.917610552734587,2.19221211950108,2.0757800425790465,1.5867218049867697,1.6879028122789645,0.3047806444055725
2023-01-04 05:00:00,1.9506441034588238,5,2,1,0,1.9142701695793252,1.4343007389318463,1.4115945064491384,1.996902990917781,1.7857295162405582,2.2060438495788297,1.7664050039899983,1.6859753586348416,0.3028819013302755
2023-01-04 06:00:00,1.8448312491630552,6,2,1,0,1.9506441034588238,1.9142701695793252,1.4343007389318463,2.0217705345419352,2.0793893957933176,2.00226827751149,1.9032485074004013,1.6786028884107216,0.29643780605200387
2023-01-04 07:00:00,1.809076448593461,7,2,1,0,1.8448312491630552,1.9506441034588238,1.9142701695793252,2.1538162052894334,2.215554481234892,2.0866705025171175,1.8681839337384467,1.6642387318817224,0.2803241394971052
2023-01-04 08:00:00,2.4366520030307477,8,2,1,0,1.809076448593461,1.8448312491630552,1.9506441034588238,2.0918833927961513,2.4538926984845695,2.3473232677516216,2.0301865669290877,1.6786040906414976,0.31041115188349083
2023-01-04 09:00:00,1.864028045553176,9,2,1,0,2.4366520030307477,1.809076448593461,1.8448312491630552,1.8726397963741623,2.1370943286463127,2.117631107096026,2.0365854990591283,1.678245267690623,0.3101819950886963
2023-01-04 10:00:00,2.1316862666365104,10,2,1,0,1.864028045553176,2.4366520030307477,1.809076448593461,1.8762192862392917,2.0938336823439556,1.9021014593506786,2.144122105073478,1.6888897252071737,0.3214499576890494
